employee_id,first_name,last_name,department,level,location,gender,hire_date,tenure_years,annual_base_salary,currency,performance_rating,comp_satisfaction_score,commission_eligible,sales_target_attainment_pct,sales_commission_base,retention_bonus_flag,spot_bonus_event,role_median_salary,pct_vs_role_median,market_benchmark_salary,pct_vs_market,attrition_risk_score,left_company,performance_bonus,sales_commission,retention_bonus,spot_bonus,total_bonus
EMP1921,Wendy,Dawson,Finance,Senior,Port Harcourt,Male,2021-04-07,5.3,68200.0,USD,5.0,9.1,False,,,False,True,68200.0,0.0,63500.0,7.4,6.8,0,8184.0,0.0,0.0,500.0,8684.0
EMP1922,Samantha,Merritt,Marketing,Junior,Remote - UK,Male,2018-11-15,7.7,47700.0,USD,3.0,3.9,False,,,False,True,54400.0,-12.3,58100.0,-17.9,68.6,1,1431.0,0.0,0.0,500.0,1931.0
EMP1923,Jaclyn,Watson,Operations,Mid,Lagos,Male,2023-03-29,3.4,59700.0,USD,4.5,6.2,False,,,False,False,41600.0,43.5,46500.0,28.4,13.6,0,5970.0,0.0,0.0,0.0,5970.0
EMP1924,Christopher,Davis,Engineering,Junior,Abuja,Female,2024-07-06,2.2,66000.0,USD,3.5,9.0,False,,,False,False,57900.0,14.0,56400.0,17.0,21.4,0,3300.0,0.0,0.0,0.0,3300.0
EMP1925,Lori,Jones,Engineering,Director,Lagos,Male,2026-04-11,0.3,141700.0,USD,3.5,6.3,False,,,False,False,205200.0,-30.9,208100.0,-31.9,65.1,1,2125.5,0.0,0.0,0.0,2125.5
EMP1926,Ryan,Brandt,Product,Senior,Remote - UK,Male,2025-08-24,1.0,144300.0,USD,3.5,6.2,False,,,False,False,130900.0,10.2,130100.0,10.9,33.4,0,7215.0,0.0,0.0,0.0,7215.0
EMP1927,Jose,Edwards,Customer Support,Mid,Port Harcourt,Female,2026-04-17,0.3,44000.0,USD,3.5,7.1,False,,,False,False,34200.0,28.7,37800.0,16.4,17.0,0,660.0,0.0,0.0,0.0,660.0
EMP1928,Jaclyn,Moss,Marketing,Senior,Port Harcourt,Male,2026-05-21,0.3,62800.0,USD,4.5,5.5,False,,,False,False,50100.0,25.3,51900.0,21.0,27.3,0,1884.0,0.0,0.0,0.0,1884.0
EMP1929,Joseph,Jones,Engineering,Junior,Remote - UK,Male,2023-02-09,3.5,143800.0,USD,3.0,9.4,False,,,False,False,97100.0,48.1,110100.0,30.6,11.3,0,4314.0,0.0,0.0,0.0,4314.0
EMP1930,Kimberly,Richards,Engineering,Mid,Remote - US,Male,2026-02-01,0.5,104900.0,USD,3.5,4.0,False,,,False,False,130600.0,-19.7,137800.0,-23.9,80.9,1,2622.5,0.0,0.0,0.0,2622.5
EMP1931,Frank,Owens,Product,Senior,Remote - Canada,Male,2025-11-17,0.7,156800.0,USD,3.0,9.4,False,,,False,False,156800.0,0.0,163800.0,-4.3,8.4,0,3292.8,0.0,0.0,0.0,3292.8
EMP1932,Amanda,Oconnell,Engineering,Manager,Abuja,Male,2023-01-08,3.6,108700.0,USD,3.5,8.2,False,,,False,False,131800.0,-17.5,136300.0,-20.2,47.1,0,5435.0,0.0,0.0,0.0,5435.0
EMP1933,Kyle,Baker,Engineering,Junior,Remote - US,Male,2014-03-12,12.4,140200.0,USD,3.5,6.9,False,,,False,False,110400.0,27.0,119100.0,17.7,26.4,0,7010.0,0.0,0.0,0.0,7010.0
EMP1934,Eric,Parks,Customer Support,Mid,Abuja,Male,2024-11-15,1.7,27800.0,USD,4.0,6.2,False,,,False,False,36000.0,-22.8,33300.0,-16.5,42.2,0,2224.0,0.0,0.0,0.0,2224.0
EMP1935,Heidi,Williams,Sales,Junior,Remote - UK,Female,2020-08-04,6.1,57900.0,USD,3.0,5.1,True,107.2,20265.0,False,False,68400.0,-15.4,70800.0,-18.2,67.5,0,1737.0,2245.36,0.0,0.0,3982.36
EMP1936,Mark,Davis,Customer Support,Manager,Lagos,Male,2025-03-11,1.5,61500.0,USD,4.0,5.1,False,,,False,False,76600.0,-19.7,78600.0,-21.8,53.4,1,4920.0,0.0,0.0,0.0,4920.0
EMP1937,Michael,Palmer,Finance,Junior,Remote - US,Female,2021-02-04,5.5,110000.0,USD,3.5,6.9,False,,,False,False,95100.0,15.7,102100.0,7.7,16.4,0,5500.0,0.0,0.0,0.0,5500.0
EMP1938,Jorge,Ewing,Sales,Mid,Lagos,Non-binary,2026-04-06,0.4,60900.0,USD,5.0,5.1,True,108.3,21315.0,False,False,54750.0,11.2,55800.0,9.1,36.2,0,2923.2,2396.87,0.0,0.0,5320.07
EMP1939,Richard,Chavez,Product,Lead,Remote - US,Female,2025-08-28,0.9,153800.0,USD,4.0,7.8,False,,,False,False,190700.0,-19.3,184500.0,-16.6,34.5,0,11073.6,0.0,0.0,0.0,11073.6
EMP1940,John,Murray,Engineering,Mid,Lagos,Male,2025-06-22,1.2,107700.0,USD,3.5,7.6,False,,,False,False,74300.0,45.0,76600.0,40.6,20.2,0,5385.0,0.0,0.0,0.0,5385.0
EMP1941,Donald,Smith,HR & People,Mid,Lagos,Female,2026-01-31,0.6,64400.0,USD,3.5,3.2,False,,,False,False,64400.0,0.0,62100.0,3.7,47.3,0,1932.0,0.0,0.0,0.0,1932.0
EMP1942,Toni,Anderson,Marketing,Manager,Abuja,Female,2025-03-10,1.5,102300.0,USD,4.0,6.8,False,,,False,False,88250.0,15.9,80700.0,26.8,20.3,0,8184.0,0.0,0.0,0.0,8184.0
EMP1943,Nathan,Mccoy,Engineering,Senior,Lagos,Female,2023-06-28,3.2,70500.0,USD,4.0,8.2,False,,,False,False,84300.0,-16.4,90500.0,-22.1,46.7,0,5640.0,0.0,0.0,0.0,5640.0
EMP1944,Brandi,Green,Customer Support,Senior,Abuja,Male,2025-02-27,1.5,39200.0,USD,4.0,5.0,False,,,False,False,41000.0,-4.4,43700.0,-10.3,45.3,0,3136.0,0.0,0.0,0.0,3136.0
EMP1945,Andrew,Brown,Product,Mid,Remote - US,Male,2023-05-22,3.3,98100.0,USD,3.0,8.8,False,,,False,False,150700.0,-34.9,159400.0,-38.5,65.5,0,2943.0,0.0,0.0,0.0,2943.0
EMP1946,Scott,Anderson,HR & People,Junior,Lagos,Female,2025-04-21,1.4,35900.0,USD,3.5,7.8,False,,,False,False,45700.0,-21.4,50600.0,-29.1,64.7,1,1795.0,0.0,0.0,0.0,1795.0
EMP1947,Maria,Rivera,Product,Junior,Lagos,Female,2022-11-26,3.8,65300.0,USD,4.5,7.3,False,,,False,False,56700.0,15.2,56100.0,16.4,20.9,0,6530.0,0.0,0.0,0.0,6530.0
EMP1948,Steven,Jackson,Finance,Senior,Remote - US,Male,2025-11-10,0.7,135300.0,USD,3.0,6.5,False,,,False,False,156950.0,-13.8,148200.0,-8.7,44.3,0,2841.3,0.0,0.0,0.0,2841.3
EMP1949,Lorraine,Foster,Finance,Mid,Lagos,Male,2021-10-01,4.9,63700.0,USD,3.0,5.9,False,,,False,False,61400.0,3.7,63000.0,1.1,20.7,0,1911.0,0.0,0.0,0.0,1911.0
EMP1950,Felicia,Thompson,Customer Support,Director,Port Harcourt,Male,2023-11-10,2.7,85000.0,USD,3.5,8.6,False,,,False,False,73700.0,15.3,74400.0,14.2,13.5,0,4250.0,0.0,0.0,0.0,4250.0
EMP1951,Jacob,Ramirez,Sales,Lead,Port Harcourt,Male,2019-08-04,7.0,51600.0,USD,2.0,6.5,True,130.8,18060.0,False,False,56600.0,-8.8,55400.0,-6.9,31.4,0,0.0,2640.37,0.0,0.0,2640.37
EMP1952,Austin,Harvey,Finance,Junior,Remote - Canada,Male,2019-02-07,7.6,67600.0,USD,4.0,6.5,False,,,False,False,80600.0,-16.1,82600.0,-18.2,38.8,0,5408.0,0.0,0.0,0.0,5408.0
EMP1953,Kenneth,Jenkins,Sales,Senior,Port Harcourt,Female,2026-04-17,0.3,68800.0,USD,2.5,7.1,True,93.4,24080.0,False,False,71000.0,-3.1,70500.0,-2.4,28.9,0,206.4,2249.07,0.0,0.0,2455.47
EMP1954,Bruce,Ramirez,Sales,Manager,Abuja,Female,2025-05-06,1.3,103500.0,USD,5.0,6.2,True,97.6,36225.0,False,True,89150.0,16.1,82000.0,26.2,19.9,0,12420.0,3535.56,0.0,500.0,16455.56
EMP1955,James,Wilkerson,Marketing,Junior,Remote - Canada,Female,2024-01-29,2.5,47700.0,USD,3.0,4.6,False,,,False,False,63000.0,-24.3,63200.0,-24.5,75.2,1,1431.0,0.0,0.0,0.0,1431.0
EMP1956,Crystal,Pham,HR & People,Senior,Port Harcourt,Female,2024-12-09,1.7,54700.0,USD,4.0,6.4,False,,,False,True,54200.0,0.9,52100.0,5.0,28.4,0,4376.0,0.0,0.0,500.0,4876.0
EMP1957,Veronica,Casey,Sales,Mid,Port Harcourt,Female,2023-05-21,3.3,55300.0,USD,3.0,7.2,True,92.9,19355.0,False,False,42400.0,30.4,44300.0,24.8,8.4,0,1659.0,1798.08,0.0,0.0,3457.08
EMP1958,Amy,Washington,Marketing,Mid,Lagos,Male,2025-02-10,1.5,42200.0,USD,4.0,9.2,False,,,False,False,48700.0,-13.3,48200.0,-12.4,19.4,0,3376.0,0.0,0.0,0.0,3376.0
EMP1959,Wayne,Price,Engineering,Senior,Lagos,Male,2026-01-01,0.7,147200.0,USD,4.0,7.4,False,,,False,True,84300.0,74.6,92500.0,59.1,10.3,0,8243.2,0.0,0.0,500.0,8743.2
EMP1960,Luis,Robinson,Marketing,Lead,Abuja,Male,2024-06-25,2.1,102000.0,USD,3.0,7.0,False,,,False,False,87600.0,16.4,98700.0,3.3,19.6,0,3060.0,0.0,0.0,0.0,3060.0
EMP1961,Kimberly,Brown,Marketing,Junior,Lagos,Male,2023-11-26,2.8,33800.0,USD,2.0,7.5,False,,,False,False,40900.0,-17.4,43800.0,-22.8,56.0,1,0.0,0.0,0.0,0.0,0.0
EMP1962,Alyssa,Wang,Finance,Mid,Remote - US,Male,2025-02-11,1.6,122000.0,USD,3.5,7.9,False,,,False,False,127600.0,-4.4,119600.0,2.0,14.7,0,6100.0,0.0,0.0,0.0,6100.0
EMP1963,Terri,Garcia,Engineering,Junior,Lagos,Female,2021-07-08,5.2,74800.0,USD,4.0,8.8,False,,,False,False,65600.0,14.0,73500.0,1.8,3.7,0,5984.0,0.0,0.0,0.0,5984.0
EMP1964,Joseph,Velasquez,Marketing,Mid,Remote - US,Male,2025-11-10,0.8,108100.0,USD,2.5,6.7,False,,,False,False,85450.0,26.5,96100.0,12.5,35.4,0,864.8,0.0,0.0,0.0,864.8
EMP1965,Brian,Davies,Sales,Manager,Remote - UK,Male,2023-10-22,2.9,149600.0,USD,5.0,6.8,True,112.8,52360.0,False,False,164100.0,-8.8,169200.0,-11.6,21.8,0,17952.0,6241.31,0.0,0.0,24193.31
EMP1966,Meghan,Salinas,Finance,Junior,Remote - US,Male,2024-12-27,1.6,97400.0,USD,3.5,6.3,False,,,False,True,95100.0,2.4,105500.0,-7.7,44.0,0,4870.0,0.0,0.0,500.0,5370.0
EMP1967,Mary,Bruce,Engineering,Junior,Abuja,Male,2022-07-07,4.1,89000.0,USD,2.5,3.9,False,,,False,False,57900.0,53.7,57700.0,54.2,37.8,0,890.0,0.0,0.0,0.0,890.0
EMP1968,Brittany,Drake,Operations,Senior,Remote - US,Male,2025-05-19,1.2,132200.0,USD,4.0,6.3,False,,,False,False,105100.0,25.8,96500.0,37.0,24.4,0,10576.0,0.0,0.0,0.0,10576.0
EMP1969,Robin,Johnson,Sales,Junior,Remote - UK,Male,2015-06-23,11.2,67300.0,USD,3.0,7.7,True,103.7,23555.0,False,False,68400.0,-1.6,67300.0,0.0,13.6,0,2019.0,2486.23,0.0,0.0,4505.23
EMP1970,Stacey,Elliott,HR & People,Junior,Remote - Canada,Male,2026-06-20,0.2,45100.0,USD,3.5,5.8,False,,,False,False,51700.0,-12.8,58600.0,-23.0,72.4,1,451.0,0.0,0.0,0.0,451.0
EMP1971,Jacob,Travis,Engineering,Manager,Abuja,Female,2025-08-23,1.0,131800.0,USD,3.0,6.4,False,,,False,False,131800.0,0.0,124000.0,6.3,20.2,0,3954.0,0.0,0.0,0.0,3954.0
EMP1972,Travis,Parker,Engineering,Senior,Remote - UK,Female,2020-09-12,6.0,166700.0,USD,5.0,4.8,False,,,False,False,170700.0,-2.3,175800.0,-5.2,38.6,0,20004.0,0.0,0.0,0.0,20004.0
EMP1973,Christopher,Hall,Sales,Mid,Abuja,Female,2023-07-15,3.1,68700.0,USD,3.0,4.8,True,131.7,24045.0,False,True,48100.0,42.8,49600.0,38.5,37.4,0,2061.0,3547.84,0.0,500.0,6108.84
EMP1974,Alisha,Smith,HR & People,Mid,Lagos,Male,2023-11-22,2.7,41400.0,USD,3.5,5.7,False,,,False,False,64400.0,-35.7,64300.0,-35.6,67.9,1,2070.0,0.0,0.0,0.0,2070.0
EMP1975,James,Anderson,Product,Mid,Remote - UK,Female,2023-03-17,3.5,98700.0,USD,2.5,5.4,False,,,False,False,139900.0,-29.4,140400.0,-29.7,68.2,1,987.0,0.0,0.0,0.0,987.0
EMP1976,Samantha,Richard,HR & People,Mid,Lagos,Male,2024-06-21,2.2,39400.0,USD,4.0,7.6,False,,,False,False,64400.0,-38.8,66600.0,-40.8,71.8,0,3152.0,0.0,0.0,0.0,3152.0
EMP1977,Andrew,Willis,HR & People,Manager,Lagos,Male,2026-05-28,0.2,107400.0,USD,3.0,2.7,False,,,False,False,107400.0,0.0,107000.0,0.4,45.7,0,644.4,0.0,0.0,0.0,644.4
EMP1978,Kim,Mathis,Sales,Senior,Abuja,Female,2022-02-09,4.6,56200.0,USD,4.5,8.1,True,79.6,19670.0,False,False,66700.0,-15.7,63000.0,-10.8,21.6,0,5620.0,1565.73,0.0,0.0,7185.73
EMP1979,Susan,Brooks,Engineering,Mid,Lagos,Female,2024-11-22,1.8,46800.0,USD,3.5,7.4,False,,,False,False,74300.0,-37.0,77500.0,-39.6,72.2,1,2340.0,0.0,0.0,0.0,2340.0
EMP1980,Randall,Garcia,Product,Mid,Port Harcourt,Male,2024-01-04,2.7,46000.0,USD,3.5,7.0,False,,,False,False,66750.0,-31.1,73100.0,-37.1,75.8,1,2300.0,0.0,0.0,0.0,2300.0
EMP1981,Derek,Moore,Finance,Director,Lagos,Male,2025-09-14,0.9,161300.0,USD,2.5,7.1,False,,,False,False,156750.0,2.9,169600.0,-4.9,29.9,0,1451.7,0.0,0.0,0.0,1451.7
EMP1982,Latoya,Yu,Sales,Junior,Remote - Canada,Female,2024-11-27,1.8,91900.0,USD,2.5,8.6,True,114.8,32165.0,False,False,67400.0,36.4,66100.0,39.0,21.2,0,919.0,3930.56,0.0,0.0,4849.56
EMP1983,Grant,Novak,HR & People,Junior,Lagos,Female,2026-02-27,0.5,47600.0,USD,3.5,5.1,False,,,False,False,45700.0,4.2,43600.0,9.2,28.7,0,1190.0,0.0,0.0,0.0,1190.0
EMP1984,Sarah,Buchanan,Customer Support,Mid,Lagos,Female,2022-12-20,3.7,48800.0,USD,2.5,2.7,False,,,False,False,36750.0,32.8,37200.0,31.2,40.8,0,488.0,0.0,0.0,0.0,488.0
EMP1985,Brianna,Thompson,Engineering,Mid,Remote - Canada,Male,2026-03-10,0.4,140800.0,USD,3.5,4.0,False,,,False,False,122150.0,15.3,137300.0,2.5,53.0,0,2816.0,0.0,0.0,0.0,2816.0
EMP1986,Haley,Anderson,Customer Support,Junior,Lagos,Male,2026-01-01,0.6,30500.0,USD,4.0,5.3,False,,,False,False,30500.0,0.0,32600.0,-6.4,36.8,0,1464.0,0.0,0.0,0.0,1464.0
EMP1987,Stacy,Fry,Engineering,Lead,Port Harcourt,Male,2020-11-15,5.8,153300.0,USD,3.5,6.3,False,,,True,False,142200.0,7.8,152500.0,0.5,15.8,0,7665.0,0.0,12264.0,0.0,19929.0
EMP1988,Virginia,Sanford,Marketing,Junior,Lagos,Female,2024-02-13,2.5,40900.0,USD,3.5,4.1,False,,,False,False,40900.0,0.0,44300.0,-7.7,38.0,0,2045.0,0.0,0.0,0.0,2045.0
EMP1989,Carrie,Mccall,Sales,Junior,Port Harcourt,Female,2026-01-21,0.5,35200.0,USD,4.0,3.2,True,114.1,12320.0,False,False,35200.0,0.0,37100.0,-5.1,58.1,0,1408.0,1492.57,0.0,0.0,2900.57
EMP1990,Jeffrey,Cunningham,Product,Junior,Remote - Canada,Female,2019-03-21,7.5,83800.0,USD,4.5,5.1,False,,,False,False,88400.0,-5.2,91700.0,-8.6,39.4,0,8380.0,0.0,0.0,0.0,8380.0
EMP1991,Donald,Mcgee,Operations,Senior,Lagos,Female,2025-02-08,1.6,40600.0,USD,4.0,3.6,False,,,False,True,53550.0,-24.2,57300.0,-29.1,79.7,1,3248.0,0.0,0.0,500.0,3748.0
EMP1992,Toni,Jackson,Sales,Junior,Remote - US,Female,2023-05-24,3.2,53600.0,USD,3.5,4.2,True,115.7,18760.0,False,False,103700.0,-48.3,103400.0,-48.2,100.0,1,2680.0,2317.8,0.0,0.0,4997.8
EMP1993,Christopher,Fletcher,Operations,Mid,Abuja,Male,2024-04-19,2.4,50900.0,USD,3.5,6.2,False,,,False,True,52500.0,-3.0,49600.0,2.6,31.3,0,2545.0,0.0,0.0,500.0,3045.0
EMP1994,Olivia,Griffin,Marketing,Junior,Remote - Canada,Female,2021-02-28,5.5,78300.0,USD,3.5,3.8,False,,,False,False,63000.0,24.3,67600.0,15.8,37.6,0,3915.0,0.0,0.0,0.0,3915.0
EMP1995,John,Jones,Marketing,Mid,Abuja,Female,2025-04-18,1.3,67200.0,USD,3.5,6.5,False,,,False,True,52500.0,28.0,58000.0,15.9,39.1,0,3360.0,0.0,0.0,500.0,3860.0
EMP1996,Daniel,Smith,Engineering,Senior,Remote - Canada,Female,2026-03-12,0.4,206300.0,USD,4.0,8.7,False,,,False,False,140850.0,46.5,135600.0,52.1,12.5,0,6601.6,0.0,0.0,0.0,6601.6
EMP1997,Jessica,Costa,HR & People,Mid,Lagos,Male,2025-02-12,1.5,74200.0,USD,4.0,6.1,False,,,False,False,64400.0,15.2,69500.0,6.8,32.0,0,5936.0,0.0,0.0,0.0,5936.0
EMP1998,Trevor,Gray,HR & People,Mid,Remote - US,Female,2023-03-15,3.5,91200.0,USD,3.0,8.7,False,,,False,False,118500.0,-23.0,134000.0,-31.9,60.3,0,2736.0,0.0,0.0,0.0,2736.0
EMP1999,Craig,Mendoza,Engineering,Mid,Lagos,Male,2015-01-18,11.6,74300.0,USD,3.0,8.6,False,,,False,False,74300.0,0.0,76500.0,-2.9,15.2,0,2229.0,0.0,0.0,0.0,2229.0
EMP2000,Debra,Mcdaniel,HR & People,Senior,Lagos,Male,2026-03-12,0.5,64200.0,USD,4.5,6.1,False,,,False,False,62800.0,2.2,61600.0,4.2,23.6,0,3210.0,0.0,0.0,0.0,3210.0
EMP2001,Charles,Singleton,Sales,Senior,Abuja,Female,2026-03-06,0.4,63600.0,USD,2.0,4.7,True,95.1,22260.0,False,False,66700.0,-4.6,69200.0,-8.1,55.0,0,0.0,2116.93,0.0,0.0,2116.93
EMP2002,Lucas,Lynn,Finance,Junior,Remote - US,Male,2022-02-07,4.5,82500.0,USD,4.0,7.0,False,,,True,False,95100.0,-13.2,94800.0,-13.0,39.3,0,6600.0,0.0,6600.0,0.0,13200.0
EMP2003,George,Bennett,Sales,Senior,Remote - US,Female,2022-03-02,4.4,126300.0,USD,4.0,6.0,True,105.4,44205.0,False,False,123750.0,2.1,122900.0,2.8,20.6,0,10104.0,4778.56,0.0,0.0,14882.56
EMP2004,Amy,Villanueva,Engineering,Mid,Abuja,Male,2020-11-15,5.8,72600.0,USD,3.5,7.3,False,,,True,False,72600.0,0.0,76700.0,-5.3,26.1,0,3630.0,0.0,5808.0,0.0,9438.0
EMP2005,Brooke,Austin,Product,Junior,Abuja,Female,2020-07-27,6.0,75300.0,USD,3.5,5.8,False,,,False,False,59200.0,27.2,55300.0,36.2,34.1,0,3765.0,0.0,0.0,0.0,3765.0
EMP2006,Anthony,Dunlap,Finance,Junior,Lagos,Male,2025-12-06,0.7,64300.0,USD,3.0,7.5,False,,,False,False,46200.0,39.2,43600.0,47.5,33.9,0,1350.3,0.0,0.0,0.0,1350.3
EMP2007,Pamela,Moore,Engineering,Lead,Port Harcourt,Female,2024-06-24,2.1,113600.0,USD,2.5,4.1,False,,,False,False,142200.0,-20.1,146600.0,-22.5,77.9,1,1136.0,0.0,0.0,0.0,1136.0
EMP2008,Jamie,Lee,Product,Mid,Abuja,Male,2024-06-21,2.1,80600.0,USD,2.0,6.3,False,,,False,False,80600.0,0.0,82900.0,-2.8,44.6,0,0.0,0.0,0.0,0.0,0.0
EMP2009,Jennifer,Blair,Engineering,Manager,Remote - UK,Female,2024-07-26,2.1,292600.0,USD,2.5,3.8,False,,,False,False,202800.0,44.3,213100.0,37.3,39.3,0,2926.0,0.0,0.0,0.0,2926.0
EMP2010,Juan,Young,Marketing,Mid,Remote - UK,Male,2025-04-18,1.3,65900.0,USD,4.0,7.3,False,,,False,True,73600.0,-10.5,84100.0,-21.6,53.2,0,5272.0,0.0,0.0,500.0,5772.0
EMP2011,Ashley,Larsen,Engineering,Junior,Port Harcourt,Male,2026-02-27,0.4,79300.0,USD,4.5,7.5,False,,,False,True,51500.0,54.0,53400.0,48.5,26.9,0,3172.0,0.0,0.0,500.0,3672.0
EMP2012,Michael,Patterson,Marketing,Junior,Abuja,Male,2020-07-31,6.0,43400.0,USD,4.5,7.8,False,,,False,False,35950.0,20.7,38300.0,13.3,7.8,0,4340.0,0.0,0.0,0.0,4340.0
EMP2013,Ebony,Greene,HR & People,Mid,Abuja,Female,2024-09-13,1.9,68200.0,USD,3.5,7.0,False,,,False,False,55800.0,22.2,54200.0,25.8,18.2,0,3410.0,0.0,0.0,0.0,3410.0
EMP2014,Anthony,Jackson,Operations,Senior,Remote - Canada,Male,2026-03-08,0.4,120900.0,USD,3.0,3.8,False,,,False,False,100450.0,20.4,108100.0,11.8,54.5,1,1450.8,0.0,0.0,0.0,1450.8
EMP2015,Christopher,Anthony,HR & People,Junior,Lagos,Male,2026-03-14,0.4,51600.0,USD,3.0,5.7,False,,,False,False,45700.0,12.9,45600.0,13.2,26.8,0,619.2,0.0,0.0,0.0,619.2
EMP2016,Raymond,Burns,HR & People,Junior,Remote - UK,Male,2023-09-15,2.9,88400.0,USD,2.0,6.0,False,,,False,False,85900.0,2.9,88800.0,-0.5,22.8,0,0.0,0.0,0.0,0.0,0.0
EMP2017,Christopher,Stephens,Operations,Senior,Abuja,Female,2022-10-06,3.9,64000.0,USD,4.0,5.9,False,,,False,False,52800.0,21.2,54000.0,18.5,33.8,0,5120.0,0.0,0.0,0.0,5120.0
EMP2018,Nicole,Wood,Marketing,Lead,Abuja,Female,2025-11-19,0.7,87600.0,USD,3.0,8.3,False,,,False,False,87600.0,0.0,95700.0,-8.5,35.7,0,1839.6,0.0,0.0,0.0,1839.6
EMP2019,Jose,Marshall,Sales,Mid,Remote - US,Female,2025-12-04,0.7,139500.0,USD,3.5,5.9,True,57.3,48825.0,False,True,114950.0,21.4,109400.0,27.5,32.1,0,4882.5,2797.67,0.0,500.0,8180.17
EMP2020,Joseph,Brown,Sales,Junior,Remote - Canada,Male,2025-06-28,1.1,67400.0,USD,3.5,7.6,True,108.7,23590.0,False,False,67400.0,0.0,60200.0,12.0,18.5,0,3370.0,2666.85,0.0,0.0,6036.85
EMP2021,Elizabeth,Miller,Operations,Senior,Abuja,Female,2015-11-19,10.8,73500.0,USD,3.0,5.1,False,,,False,False,52800.0,39.2,53700.0,36.9,29.8,0,2205.0,0.0,0.0,0.0,2205.0
EMP2022,Amber,Arellano,Sales,Lead,Abuja,Male,2026-04-23,0.3,61900.0,USD,3.0,6.9,True,122.2,21665.0,False,False,100600.0,-38.5,106400.0,-41.8,85.9,1,557.1,2887.94,0.0,0.0,3445.04
EMP2023,Angela,Randall,Engineering,Mid,Remote - Canada,Non-binary,2024-01-19,2.6,152700.0,USD,4.0,8.7,False,,,False,True,122150.0,25.0,126900.0,20.3,17.9,0,12216.0,0.0,0.0,500.0,12716.0
EMP2024,Robert,Nichols,Engineering,Junior,Lagos,Male,2026-06-27,0.2,48200.0,USD,3.5,8.2,False,,,False,False,65600.0,-26.5,72400.0,-33.4,64.7,1,482.0,0.0,0.0,0.0,482.0
EMP2025,Thomas,Keith,Sales,Junior,Abuja,Female,2019-03-15,7.5,40500.0,USD,3.5,5.8,True,129.4,14175.0,False,False,49000.0,-17.3,51800.0,-21.8,70.2,0,2025.0,2042.62,0.0,0.0,4067.62
EMP2026,Christian,Orr,HR & People,Manager,Lagos,Female,2024-12-06,1.7,117500.0,USD,3.5,4.0,False,,,False,False,107400.0,9.4,107000.0,9.8,34.1,0,5875.0,0.0,0.0,0.0,5875.0
EMP2027,Wayne,Lester,Sales,Senior,Remote - US,Non-binary,2025-05-15,1.3,136500.0,USD,4.5,5.7,True,67.1,47775.0,False,False,123750.0,10.3,110200.0,23.9,28.2,0,13650.0,3205.7,0.0,0.0,16855.7
EMP2028,Erica,Oliver,Engineering,Mid,Lagos,Male,2024-11-19,1.8,86700.0,USD,2.0,9.2,False,,,False,False,74300.0,16.7,75500.0,14.8,10.4,0,0.0,0.0,0.0,0.0,0.0
EMP2029,Katherine,Thompson,Sales,Junior,Remote - UK,Female,2025-07-28,1.0,74500.0,USD,3.0,8.7,True,132.0,26075.0,False,False,68400.0,8.9,74700.0,-0.3,7.7,0,2235.0,3859.1,0.0,0.0,6094.1
EMP2030,Teresa,Stokes,Engineering,Mid,Lagos,Non-binary,2022-06-02,4.3,53600.0,USD,3.0,8.6,False,,,False,False,74300.0,-27.9,74800.0,-28.3,50.1,0,1608.0,0.0,0.0,0.0,1608.0
EMP2031,Rodney,Mcneil,Engineering,Mid,Remote - Canada,Male,2020-06-23,6.1,127000.0,USD,3.5,5.3,False,,,False,False,122150.0,4.0,126000.0,0.8,32.2,0,6350.0,0.0,0.0,0.0,6350.0
EMP2032,Wendy,Burton,Customer Support,Senior,Lagos,Female,2026-07-11,0.1,33500.0,USD,3.0,4.7,False,,,False,False,36600.0,-8.5,38600.0,-13.2,60.8,1,100.5,0.0,0.0,0.0,100.5
EMP2033,Jonathan,Bartlett,Sales,Mid,Remote - Canada,Male,2025-09-09,1.0,94500.0,USD,4.0,8.2,True,120.8,33075.0,False,False,92900.0,1.7,90000.0,5.0,26.8,0,7560.0,4339.44,0.0,0.0,11899.44
EMP2034,Carl,Hughes,Customer Support,Senior,Remote - Canada,Female,2014-07-05,12.2,59300.0,USD,4.0,5.8,False,,,False,False,59300.0,0.0,63300.0,-6.3,36.8,0,4744.0,0.0,0.0,0.0,4744.0
EMP2035,Mark,Hill,Sales,Mid,Lagos,Female,2025-04-26,1.3,76600.0,USD,3.0,6.2,True,59.6,26810.0,False,False,54750.0,39.9,61800.0,23.9,35.3,0,2298.0,1597.88,0.0,0.0,3895.88
EMP2036,Morgan,Buchanan,HR & People,Mid,Remote - US,Male,2025-02-16,1.5,122200.0,USD,3.0,8.1,False,,,False,False,118500.0,3.1,120800.0,1.2,17.0,0,3666.0,0.0,0.0,0.0,3666.0
EMP2037,Alexandra,Barnes,Sales,Junior,Abuja,Male,2022-11-09,3.8,60200.0,USD,2.5,6.6,True,134.9,21070.0,False,False,49000.0,22.9,47200.0,27.5,35.0,0,602.0,3210.01,0.0,0.0,3812.01
EMP2038,Eddie,Matthews,Sales,Senior,Remote - US,Male,2016-07-11,10.1,87000.0,USD,3.5,7.6,True,91.7,30450.0,False,False,123750.0,-29.7,127000.0,-31.5,74.4,1,4350.0,2792.27,0.0,0.0,7142.27
